"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.objects_to_find","Input.image_url","Answer.annotation_data","Answer.label","Approve","Reject"
"34D9ZRXCYR45B0G0HCATYWEQGJLASQ","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","30IQTZXKALGKSO2B9MOOWIEPNIEX0I","A2KWPS7YQS4HPT","Approved","Tue Jul 25 14:01:39 PDT 2017","Tue Jul 25 14:01:58 PDT 2017","Sun Jul 30 14:01:58 PDT 2017","2017-07-30 21:02:23 UTC","","","19","100% (98/98)","100% (98/98)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png","[{""left"":124,""top"":119,""width"":1,""height"":1,""label"":""head""}]","Head"
"34D9ZRXCYR45B0G0HCATYWEQGJLASQ","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3DEL4X4EL7VHPJYWHUZXOA89ZVRYXI","A12FFCHI91DBJV","Approved","Tue Jul 25 13:49:33 PDT 2017","Tue Jul 25 13:49:41 PDT 2017","Sun Jul 30 13:49:41 PDT 2017","2017-07-30 20:50:21 UTC","","","8","100% (3/3)","100% (3/3)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png","[{""left"":127,""top"":117,""width"":1,""height"":1,""label"":""head""}]","Head"
"34D9ZRXCYR45B0G0HCATYWEQGJLASQ","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3JAOYWH7VJE7OO9ZVZ4TEZKVJD09LM","AO8LXT6Z1D9MU","Approved","Tue Jul 25 14:13:20 PDT 2017","Tue Jul 25 14:13:39 PDT 2017","Sun Jul 30 14:13:39 PDT 2017","2017-07-30 21:14:21 UTC","","","19","100% (29/29)","100% (29/29)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png","[{""left"":212,""top"":129,""width"":1,""height"":1,""label"":""head""}]","Head"
"34D9ZRXCYR45B0G0HCATYWEQGJLASQ","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3OWEPKL08AMTY5ORSFMODVXETI67N4","AVV6ZJ8LOFG6K","Approved","Tue Jul 25 13:22:45 PDT 2017","Tue Jul 25 13:22:49 PDT 2017","Sun Jul 30 13:22:49 PDT 2017","2017-07-30 20:23:21 UTC","","","4","100% (97/97)","100% (97/97)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png","[{""left"":207,""top"":124,""width"":1,""height"":1,""label"":""head""}]","Head"
"34D9ZRXCYR45B0G0HCATYWEQGJLASQ","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3PQ8K71NHYU4XOS0QET31GF4VJEAAF","A1GEAO2U4ZR253","Approved","Tue Jul 25 13:31:36 PDT 2017","Tue Jul 25 13:31:47 PDT 2017","Sun Jul 30 13:31:47 PDT 2017","2017-07-30 20:32:21 UTC","","","11","100% (99/99)","100% (99/99)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png","[{""left"":110,""top"":119,""width"":1,""height"":1,""label"":""head""}]","Head"
"308KJXFUJRG6Q0TF6CFJ81ACI2ZATF","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3HYA4D452STAOCE4OFMG9Z7XGBY2FC","AVV6ZJ8LOFG6K","Approved","Tue Jul 25 13:22:17 PDT 2017","Tue Jul 25 13:22:21 PDT 2017","Sun Jul 30 13:22:21 PDT 2017","2017-07-30 20:22:22 UTC","","","4","100% (97/97)","100% (97/97)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png","[{""left"":213,""top"":130,""width"":1,""height"":1,""label"":""head""}]","Head"
"308KJXFUJRG6Q0TF6CFJ81ACI2ZATF","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3J4Q2Z4UTZDTRH2KGFMH95R0RK9WQP","A1KN2TDSRWPPXS","Approved","Tue Jul 25 14:24:09 PDT 2017","Tue Jul 25 14:24:13 PDT 2017","Sun Jul 30 14:24:13 PDT 2017","2017-07-30 21:24:21 UTC","","","4","100% (67/67)","100% (67/67)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png","[{""left"":215,""top"":133,""width"":1,""height"":1,""label"":""head""}]","Head"
"308KJXFUJRG6Q0TF6CFJ81ACI2ZATF","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3N4BPTXIO92UOAFK8ANJVVUU7Y2UKS","A2KWPS7YQS4HPT","Approved","Tue Jul 25 13:54:43 PDT 2017","Tue Jul 25 13:54:47 PDT 2017","Sun Jul 30 13:54:47 PDT 2017","2017-07-30 20:55:22 UTC","","","4","100% (98/98)","100% (98/98)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png","[{""left"":124,""top"":140,""width"":4,""height"":2,""label"":""head""}]","Head"
"308KJXFUJRG6Q0TF6CFJ81ACI2ZATF","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3QECW5O0KIBC6EFS1IT3OAPARU55TW","A39HBBOIUHBGQL","Approved","Tue Jul 25 14:23:19 PDT 2017","Tue Jul 25 14:23:25 PDT 2017","Sun Jul 30 14:23:25 PDT 2017","2017-07-30 21:24:21 UTC","","","6","100% (58/58)","100% (58/58)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png","[{""left"":212,""top"":133,""width"":1,""height"":1,""label"":""head""}]","Head"
"308KJXFUJRG6Q0TF6CFJ81ACI2ZATF","3H6GKE2851CSXK71EQ3BIT90OHLE13","Locate head in a image of copepod","You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed","image, locate, annotation","$0.01","Tue Jul 25 13:19:38 PDT 2017","5","BatchId:2884527;OriginalHitTemplateId:920937336;","120","432000","Tue Aug 01 13:19:38 PDT 2017","","","3SNLUL3WO5X58GX2TAZKAV79WY7ULV","A1GEAO2U4ZR253","Approved","Tue Jul 25 13:54:52 PDT 2017","Tue Jul 25 13:55:01 PDT 2017","Sun Jul 30 13:55:01 PDT 2017","2017-07-30 20:55:23 UTC","","","9","100% (99/99)","100% (99/99)","0% (0/0)","Head","class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png","[{""left"":219,""top"":124,""width"":1,""height"":1,""label"":""head""}]","Head"
