HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3KL228NDMVW8X8GVY3T13WYJYFBGK8,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,34J10VATJG8BQMIFRYI28EISFK0IQI,A2DTSE9AI3YTXX,Approved,Tue Aug 22 13:34:31 PDT 2017,Tue Aug 22 13:34:38 PDT 2017,Sun Aug 27 13:34:38 PDT 2017,Thu Aug 24 10:19:39 PDT 2017,,,7,100% (99/99),100% (99/99),100% (99/99),Tail,class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png,"[{""left"":130,""top"":120,""width"":1,""height"":1,""label"":""head""}]",Head
3KL228NDMVW8X8GVY3T13WYJYFBGK8,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3NPFYT4IZDEH3SDWNODRHA15XAUXG1,A26Y58YECZUZZG,Approved,Tue Aug 22 13:23:11 PDT 2017,Tue Aug 22 13:23:17 PDT 2017,Sun Aug 27 13:23:17 PDT 2017,Thu Aug 24 10:19:39 PDT 2017,,,6,100% (15/15),100% (15/15),100% (15/15),Tail,class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png,"[{""left"":115,""top"":119,""width"":2,""height"":1,""label"":""head""}]",Head
3KL228NDMVW8X8GVY3T13WYJYFBGK8,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3QHK8ZVMINSQCHOWTJIP55FLAOTBLD,A17497K07LP4RX,Approved,Tue Aug 22 13:27:08 PDT 2017,Tue Aug 22 13:27:12 PDT 2017,Sun Aug 27 13:27:12 PDT 2017,Thu Aug 24 10:19:39 PDT 2017,,,4,100% (8/8),100% (8/8),100% (8/8),Tail,class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png,"[{""left"":127,""top"":118,""width"":1,""height"":1,""label"":""head""}]",Head
3KL228NDMVW8X8GVY3T13WYJYFBGK8,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3WAKVUDHUXQ6TV80PGYARQP84PV7UH,A3EAOSOUQZFVFS,Approved,Tue Aug 22 13:29:23 PDT 2017,Tue Aug 22 13:29:26 PDT 2017,Sun Aug 27 13:29:26 PDT 2017,Thu Aug 24 10:19:39 PDT 2017,,,3,100% (96/96),100% (96/96),100% (96/96),Tail,class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png,"[{""left"":125,""top"":119,""width"":1,""height"":1,""label"":""head""}]",Head
3KL228NDMVW8X8GVY3T13WYJYFBGK8,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3X87C8JFV7L0K0LBWACGCGOFOI1SQJ,A2C7A6E70NYNUI,Approved,Tue Aug 22 13:25:10 PDT 2017,Tue Aug 22 13:25:14 PDT 2017,Sun Aug 27 13:25:14 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,4,100% (63/63),100% (63/63),100% (63/63),Tail,class01_subclass00/SPCBench-1487362695-000212-000-520-1996-191-80-.png,"[{""left"":105,""top"":113,""width"":1,""height"":1,""label"":""head""}]",Head
32K26U12DNYJ1Z0GVH60ZK631L2DVH,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,31Q0U3WYDQPQKYH2NSOQGOKBTSW17A,A2C7A6E70NYNUI,Approved,Tue Aug 22 13:19:12 PDT 2017,Tue Aug 22 13:19:40 PDT 2017,Sun Aug 27 13:19:40 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,28,100% (63/63),100% (63/63),100% (63/63),Tail,class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png,"[{""left"":98,""top"":158,""width"":1,""height"":1,""label"":""head""}]",Head
32K26U12DNYJ1Z0GVH60ZK631L2DVH,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3DHE4R9OCXLG2CAZZZSYRK79K1TG29,A3EAOSOUQZFVFS,Approved,Tue Aug 22 13:22:16 PDT 2017,Tue Aug 22 13:22:20 PDT 2017,Sun Aug 27 13:22:20 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,4,100% (96/96),100% (96/96),100% (96/96),Tail,class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png,"[{""left"":124,""top"":147,""width"":1,""height"":1,""label"":""head""}]",Head
32K26U12DNYJ1Z0GVH60ZK631L2DVH,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3PM8NZGV8ZQ8GH7AQKI3BO573X3QXP,AZ9BZONG644TU,Approved,Tue Aug 22 13:25:15 PDT 2017,Tue Aug 22 13:25:22 PDT 2017,Sun Aug 27 13:25:22 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,7,100% (55/55),100% (55/55),100% (55/55),Tail,class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png,"[{""left"":91,""top"":159,""width"":1,""height"":1,""label"":""head""}]",Head
32K26U12DNYJ1Z0GVH60ZK631L2DVH,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3PZDLQMM0UV3L0UUXDWF1TMUM932CN,ADTKPFD29ZEJ5,Approved,Tue Aug 22 13:41:55 PDT 2017,Tue Aug 22 13:42:02 PDT 2017,Sun Aug 27 13:42:02 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,7,100% (38/38),100% (38/38),100% (38/38),Tail,class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png,"[{""left"":127,""top"":144,""width"":1,""height"":1,""label"":""head""}]",Head
32K26U12DNYJ1Z0GVH60ZK631L2DVH,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01,Tue Aug 22 13:18:25 PDT 2017,5,BatchId:2915087;OriginalHitTemplateId:920937336;,120,432000,Tue Aug 29 13:18:25 PDT 2017,,,3YDTZAI2WYQT1BZJLUQJDC012Q741U,A2DTSE9AI3YTXX,Approved,Tue Aug 22 13:26:47 PDT 2017,Tue Aug 22 13:26:52 PDT 2017,Sun Aug 27 13:26:52 PDT 2017,Thu Aug 24 10:19:40 PDT 2017,,,5,100% (99/99),100% (99/99),100% (99/99),Tail,class01_subclass00/SPCBench-1487362696-000215-000-520-1992-191-128-.png,"[{""left"":125,""top"":145,""width"":1,""height"":1,""label"":""head""}]",Head
