HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3LXX8KJXPWJC8PE2IPFKIWT5DNC9OB,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,32Z9ZLUT1MU89FUF638DJXMDYWSHOJ,A374YV9KCIQNCC,Approved,Sat Aug 05 22:43:46 PDT 2017,Sat Aug 05 22:43:55 PDT 2017,Thu Aug 10 22:43:55 PDT 2017,2017-08-11 05:44:44 UTC,,,9,100% (261/261),100% (261/261),100% (261/261),Head,class01_subclass03/SPCBench-1486666731-000002-003-556-324-159-352-.png,"[{""left"":172,""top"":118,""width"":1,""height"":1,""label"":""head""}]",Head,,
3LXX8KJXPWJC8PE2IPFKIWT5DNC9OB,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3E4GGUZ1T91L4Y6IPQDDPCZ2P80K2K,A3F9N2P4NUUR7S,Approved,Sat Aug 05 22:54:29 PDT 2017,Sat Aug 05 22:54:35 PDT 2017,Thu Aug 10 22:54:35 PDT 2017,2017-08-11 05:54:44 UTC,,,6,100% (241/241),100% (241/241),100% (241/241),Head,class01_subclass03/SPCBench-1486666731-000002-003-556-324-159-352-.png,"[{""left"":167,""top"":111,""width"":1,""height"":1,""label"":""head""}]",Head,,
3LXX8KJXPWJC8PE2IPFKIWT5DNC9OB,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3EFE17QCRDFN77M8DKPM32WEVLUHSF,A15305UK5RCUFH,Approved,Sat Aug 05 22:32:32 PDT 2017,Sat Aug 05 22:32:34 PDT 2017,Thu Aug 10 22:32:34 PDT 2017,2017-08-11 05:32:45 UTC,,,2,100% (135/135),100% (135/135),100% (135/135),Head,class01_subclass03/SPCBench-1486666731-000002-003-556-324-159-352-.png,"[{""left"":175,""top"":121,""width"":1,""height"":1,""label"":""head""}]",Head,,
3LXX8KJXPWJC8PE2IPFKIWT5DNC9OB,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3Q5ZZ9ZEVPPT8UN4YKI8XETNEIW85P,A9ALF1SODWQE5,Approved,Sat Aug 05 22:32:24 PDT 2017,Sat Aug 05 22:32:35 PDT 2017,Thu Aug 10 22:32:35 PDT 2017,2017-08-11 05:32:45 UTC,,,11,100% (456/456),100% (456/456),100% (456/456),Head,class01_subclass03/SPCBench-1486666731-000002-003-556-324-159-352-.png,"[{""left"":99,""top"":165,""width"":71,""height"":32,""label"":""head""}]",Head,,
3LXX8KJXPWJC8PE2IPFKIWT5DNC9OB,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3WYP994K181464E0G7Q7OXVP3S9Y68,A1IFX10A8ZRFUV,Approved,Sat Aug 05 22:21:43 PDT 2017,Sat Aug 05 22:22:00 PDT 2017,Thu Aug 10 22:22:00 PDT 2017,2017-08-11 05:22:44 UTC,,,17,100% (356/356),100% (356/356),100% (356/356),Head,class01_subclass03/SPCBench-1486666731-000002-003-556-324-159-352-.png,"[{""left"":140,""top"":82,""width"":47,""height"":46,""label"":""head""}]",Head,,
3K2CEDRACBB7S1243F5OHS5CCU0MT9,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,32RIADZISTETVVYDYD539DNAQG94SH,A1BUWYES83CDZR,Approved,Sat Aug 05 22:41:48 PDT 2017,Sat Aug 05 22:41:55 PDT 2017,Thu Aug 10 22:41:55 PDT 2017,2017-08-11 05:42:44 UTC,,,7,100% (46/46),100% (46/46),100% (46/46),Head,class01_subclass03/SPCBench-1486666731-000005-002-576-372-139-200-.png,"[{""left"":184,""top"":157,""width"":1,""height"":1,""label"":""head""}]",Head,,
3K2CEDRACBB7S1243F5OHS5CCU0MT9,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,32UTUBMZ7H6T8M0Q7NKVSEDNZCIVBH,A3F9N2P4NUUR7S,Approved,Sat Aug 05 22:20:37 PDT 2017,Sat Aug 05 22:20:44 PDT 2017,Thu Aug 10 22:20:44 PDT 2017,2017-08-11 05:21:44 UTC,,,7,100% (241/241),100% (241/241),100% (241/241),Head,class01_subclass03/SPCBench-1486666731-000005-002-576-372-139-200-.png,"[{""left"":184,""top"":161,""width"":1,""height"":1,""label"":""head""}]",Head,,
3K2CEDRACBB7S1243F5OHS5CCU0MT9,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3K4J6M3CXF357F53CELDX2Q7UFAGAJ,A9ALF1SODWQE5,Approved,Sat Aug 05 22:35:16 PDT 2017,Sat Aug 05 22:35:28 PDT 2017,Thu Aug 10 22:35:28 PDT 2017,2017-08-11 05:35:45 UTC,,,12,100% (456/456),100% (456/456),100% (456/456),Head,class01_subclass03/SPCBench-1486666731-000005-002-576-372-139-200-.png,"[{""left"":148,""top"":136,""width"":69,""height"":64,""label"":""head""}]",Head,,
3K2CEDRACBB7S1243F5OHS5CCU0MT9,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3KKG4CDWKJ8BQG2EP75CSIIKYSK94B,A15305UK5RCUFH,Approved,Sat Aug 05 22:51:10 PDT 2017,Sat Aug 05 22:51:13 PDT 2017,Thu Aug 10 22:51:13 PDT 2017,2017-08-11 05:51:44 UTC,,,3,100% (135/135),100% (135/135),100% (135/135),Head,class01_subclass03/SPCBench-1486666731-000005-002-576-372-139-200-.png,"[{""left"":181,""top"":166,""width"":2,""height"":2,""label"":""head""}]",Head,,
3K2CEDRACBB7S1243F5OHS5CCU0MT9,3H6GKE2851CSXK71EQ3BIT90OHLE13,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sat Aug 05 22:14:54 PDT 2017,5,BatchId:2897268;OriginalHitTemplateId:920937336;,120,432000,Sat Aug 12 22:14:54 PDT 2017,,,3L0KT67Y8FQ9T2CXNKTAP2RHLH6YSU,A374YV9KCIQNCC,Approved,Sat Aug 05 22:25:08 PDT 2017,Sat Aug 05 22:25:32 PDT 2017,Thu Aug 10 22:25:32 PDT 2017,2017-08-11 05:25:44 UTC,,,24,100% (261/261),100% (261/261),100% (261/261),Head,class01_subclass03/SPCBench-1486666731-000005-002-576-372-139-200-.png,"[{""left"":183,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
