HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3G9UA71JVV4UTVZCNFPVW4LDJ3H7JH,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,31Z0PCVWULPRTITBPB80MU36J1KT7M,A24NA8ASZY358P,Approved,Sun Aug 06 01:23:38 PDT 2017,Sun Aug 06 01:23:45 PDT 2017,Fri Aug 11 01:23:45 PDT 2017,2017-08-11 08:23:47 UTC,,,7,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass16/SPCBench-1487099282-000001-001-560-0-120-152-.png,"[{""left"":75,""top"":76,""width"":36,""height"":49,""label"":""head""}]",Head,,
3G9UA71JVV4UTVZCNFPVW4LDJ3H7JH,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3C8HJ7UOP8460X9XZ9Z7R01DZMZMZ4,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:08:06 PDT 2017,Sun Aug 06 01:08:11 PDT 2017,Fri Aug 11 01:08:11 PDT 2017,2017-08-11 08:08:45 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass16/SPCBench-1487099282-000001-001-560-0-120-152-.png,"[{""left"":71,""top"":4,""width"":79,""height"":46,""label"":""head""}]",Head,,
3G9UA71JVV4UTVZCNFPVW4LDJ3H7JH,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3H8DHMCCWAL8784YMFXULVQ6MZWKD0,A3AOK8012PD7IO,Approved,Sun Aug 06 01:21:04 PDT 2017,Sun Aug 06 01:21:10 PDT 2017,Fri Aug 11 01:21:10 PDT 2017,2017-08-11 08:21:45 UTC,,,6,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass16/SPCBench-1487099282-000001-001-560-0-120-152-.png,"[{""left"":105,""top"":12,""width"":1,""height"":1,""label"":""head""}]",Head,,
3G9UA71JVV4UTVZCNFPVW4LDJ3H7JH,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3RWE2M8QWIKFGUO77G1FYGNRM5T0NT,A1G94QON7A9K0N,Approved,Sun Aug 06 01:22:58 PDT 2017,Sun Aug 06 01:23:16 PDT 2017,Fri Aug 11 01:23:16 PDT 2017,2017-08-11 08:23:46 UTC,,,18,100% (181/181),100% (181/181),100% (181/181),Head,class01_subclass16/SPCBench-1487099282-000001-001-560-0-120-152-.png,"[{""left"":93,""top"":98,""width"":1,""height"":1,""label"":""head""}]",Head,,
3G9UA71JVV4UTVZCNFPVW4LDJ3H7JH,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3TPWUS5F8ABPXGS1BXLMP02JO6UCWP,AX9YGUHEVZ2P7,Approved,Sun Aug 06 01:24:07 PDT 2017,Sun Aug 06 01:24:16 PDT 2017,Fri Aug 11 01:24:16 PDT 2017,2017-08-11 08:24:45 UTC,,,9,100% (204/204),100% (204/204),100% (204/204),Head,class01_subclass16/SPCBench-1487099282-000001-001-560-0-120-152-.png,"[{""left"":94,""top"":14,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ZFRE2BDQ9OE8PA7NEWFEXMR4U8ZXO,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3634BBTX0P4EZXS6DI78WFEE68NFIV,A3KORCPDEDU9UP,Approved,Sun Aug 06 01:16:55 PDT 2017,Sun Aug 06 01:17:05 PDT 2017,Fri Aug 11 01:17:05 PDT 2017,2017-08-11 08:17:45 UTC,,,10,100% (7/7),100% (7/7),100% (7/7),Head,class01_subclass16/SPCBench-1487099283-000005-001-116-0-264-144-.png,"[{""left"":96,""top"":93,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ZFRE2BDQ9OE8PA7NEWFEXMR4U8ZXO,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,379J5II41PQOJK0G3AKF6DL6BB2ELQ,A2OC145SY3JZ7Y,Approved,Sun Aug 06 01:17:47 PDT 2017,Sun Aug 06 01:17:51 PDT 2017,Fri Aug 11 01:17:51 PDT 2017,2017-08-11 08:18:44 UTC,,,4,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass16/SPCBench-1487099283-000005-001-116-0-264-144-.png,"[{""left"":98,""top"":95,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ZFRE2BDQ9OE8PA7NEWFEXMR4U8ZXO,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3HOSI13XH0Y0T2YOUYB7HIVG2QZDDG,A3QZMGTVA4VO44,Approved,Sun Aug 06 01:16:13 PDT 2017,Sun Aug 06 01:16:18 PDT 2017,Fri Aug 11 01:16:18 PDT 2017,2017-08-11 08:16:45 UTC,,,5,100% (138/138),100% (138/138),100% (138/138),Head,class01_subclass16/SPCBench-1487099283-000005-001-116-0-264-144-.png,"[{""left"":98,""top"":92,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ZFRE2BDQ9OE8PA7NEWFEXMR4U8ZXO,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3WQ3B2KGE9QDMAKS0906LQ67A8K1B7,A3AOK8012PD7IO,Approved,Sun Aug 06 01:19:15 PDT 2017,Sun Aug 06 01:19:20 PDT 2017,Fri Aug 11 01:19:20 PDT 2017,2017-08-11 08:19:45 UTC,,,5,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass16/SPCBench-1487099283-000005-001-116-0-264-144-.png,"[{""left"":93,""top"":95,""width"":1,""height"":1,""label"":""head""}]",Head,,
3ZFRE2BDQ9OE8PA7NEWFEXMR4U8ZXO,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:38:52 PDT 2017,5,BatchId:2897335;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:38:52 PDT 2017,,,3XIQGXAUMDIYAZ2VUL9XBXOCWX87XJ,A241K3CXIR4129,Approved,Sun Aug 06 01:15:44 PDT 2017,Sun Aug 06 01:15:50 PDT 2017,Fri Aug 11 01:15:50 PDT 2017,2017-08-11 08:16:44 UTC,,,6,100% (238/238),100% (238/238),100% (238/238),Head,class01_subclass16/SPCBench-1487099283-000005-001-116-0-264-144-.png,"[{""left"":94,""top"":99,""width"":1,""height"":1,""label"":""head""}]",Head,,
