HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
35U0MRQMUJHA5WR5LQKGAEI2561VO2,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,6,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Tue Sep 05 15:16:28 PDT 2017,,,30H4UDGLT3SCMT7RC01502ZZRI3MPM,A3EAOSOUQZFVFS,Submitted,Tue Aug 29 15:17:05 PDT 2017,Tue Aug 29 15:17:08 PDT 2017,Sun Sep 03 15:17:08 PDT 2017,,,,3,98% (96/98),98% (96/98),98% (96/98),Tail,class01_subclass12/SPCBench-1487093365-000011-013-212-160-216-144-.png,"[{""left"":117,""top"":145,""width"":1,""height"":1,""label"":""head""}]",Head,,
35U0MRQMUJHA5WR5LQKGAEI2561VO2,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,6,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Tue Sep 05 15:16:28 PDT 2017,,,3HL8HNGX46BLOWZ39O1VJMFBPAA9F2,A11NUW5OVADGYU,Submitted,Mon Aug 28 15:58:26 PDT 2017,Mon Aug 28 15:58:38 PDT 2017,Sat Sep 02 15:58:38 PDT 2017,,,,12,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass12/SPCBench-1487093365-000011-013-212-160-216-144-.png,"[{""left"":116,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
35U0MRQMUJHA5WR5LQKGAEI2561VO2,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,6,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Tue Sep 05 15:16:28 PDT 2017,,,3IGI0VL648U0JBGQ913QOHJ9M0KON4,A2WLTDIILI4K16,Submitted,Mon Aug 28 16:12:32 PDT 2017,Mon Aug 28 16:12:39 PDT 2017,Sat Sep 02 16:12:39 PDT 2017,,,,7,100% (31/31),100% (31/31),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000011-013-212-160-216-144-.png,"[{""left"":117,""top"":148,""width"":1,""height"":1,""label"":""head""}]",Head,,
35U0MRQMUJHA5WR5LQKGAEI2561VO2,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,6,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Tue Sep 05 15:16:28 PDT 2017,,,3O7L7BFSHFZMTJSAI7N2EXTEWZOEIE,A3UDP95JGEX3H1,Submitted,Mon Aug 28 16:30:33 PDT 2017,Mon Aug 28 16:30:43 PDT 2017,Sat Sep 02 16:30:43 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000011-013-212-160-216-144-.png,"[{""left"":116,""top"":149,""width"":1,""height"":1,""label"":""head""}]",Head,,
35U0MRQMUJHA5WR5LQKGAEI2561VO2,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,6,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Tue Sep 05 15:16:28 PDT 2017,,,3SBEHTYCWODKZO91I8ZWL0LUEBPYI9,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:13:02 PDT 2017,Mon Aug 28 16:13:13 PDT 2017,Sat Sep 02 16:13:13 PDT 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000011-013-212-160-216-144-.png,"[{""left"":116,""top"":148,""width"":1,""height"":1,""label"":""head""}]",Head,,
302U8RURJZBSNBRTKBK3VPIXFWWVNN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,5,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:09 PDT 2017,,,34FNN24DCNJ8N0EMBOG2WRHP9PLY51,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:22:24 PDT 2017,Mon Aug 28 16:22:31 PDT 2017,Sat Sep 02 16:22:31 PDT 2017,,,,7,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000013-013-216-144-216-120-.png,"[{""left"":117,""top"":152,""width"":1,""height"":1,""label"":""head""}]",Head,,
302U8RURJZBSNBRTKBK3VPIXFWWVNN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,5,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:09 PDT 2017,,,3IRIK4HM3BUR31DVKF8IR6362WE6CH,A1VSFVHC6N3FSB,Submitted,Mon Aug 28 16:20:57 PDT 2017,Mon Aug 28 16:21:02 PDT 2017,Sat Sep 02 16:21:02 PDT 2017,,,,5,100% (8/8),100% (8/8),100% (8/8),Tail,class01_subclass12/SPCBench-1487093365-000013-013-216-144-216-120-.png,"[{""left"":117,""top"":158,""width"":3,""height"":1,""label"":""head""}]",Head,,
302U8RURJZBSNBRTKBK3VPIXFWWVNN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,5,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:09 PDT 2017,,,3S4AW7T80CS6RI3NE482XR9F0EN4LB,A3EAOSOUQZFVFS,Submitted,Mon Aug 28 16:24:00 PDT 2017,Mon Aug 28 16:24:04 PDT 2017,Sat Sep 02 16:24:04 PDT 2017,,,,4,98% (96/98),98% (96/98),98% (96/98),Tail,class01_subclass12/SPCBench-1487093365-000013-013-216-144-216-120-.png,"[{""left"":117,""top"":154,""width"":1,""height"":1,""label"":""head""}]",Head,,
302U8RURJZBSNBRTKBK3VPIXFWWVNN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,5,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:09 PDT 2017,,,3VAR3R6G1QBFG4TM3ZE76KTEX5MO8H,A2S2OS8CIO5END,Submitted,Mon Aug 28 16:17:23 PDT 2017,Mon Aug 28 16:17:35 PDT 2017,Sat Sep 02 16:17:35 PDT 2017,,,,12,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000013-013-216-144-216-120-.png,"[{""left"":119,""top"":149,""width"":1,""height"":1,""label"":""head""},{""left"":112,""top"":141,""width"":21,""height"":21,""label"":""head""}]",Head,,
302U8RURJZBSNBRTKBK3VPIXFWWVNN,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:09 PDT 2017,5,BatchId:2920787;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:09 PDT 2017,,,3Z7VU45IPZR948N86NG978DA33K1ZD,ARYZPEQN1ZW39,Submitted,Mon Aug 28 16:18:47 PDT 2017,Mon Aug 28 16:18:53 PDT 2017,Sat Sep 02 16:18:53 PDT 2017,,,,6,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass12/SPCBench-1487093365-000013-013-216-144-216-120-.png,"[{""left"":116,""top"":160,""width"":1,""height"":1,""label"":""head""}]",Head,,
