HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3XEIP58NL0XJ8VTI9VTR33R4YC2LZB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,33NF62TLXKCLAU4QWBJ5OTLJTB7KJE,A1VSFVHC6N3FSB,Submitted,Mon Aug 28 16:20:43 PDT 2017,Mon Aug 28 16:20:49 PDT 2017,Sat Sep 02 16:20:49 PDT 2017,,,,6,100% (8/8),100% (8/8),100% (8/8),Tail,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":162,""top"":155,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XEIP58NL0XJ8VTI9VTR33R4YC2LZB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3CP1TO84PUBIMFLFI397NNGKUAR25P,A2PQOLW1RGOULU,Submitted,Mon Aug 28 16:23:09 PDT 2017,Mon Aug 28 16:23:18 PDT 2017,Sat Sep 02 16:23:18 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":163,""top"":140,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XEIP58NL0XJ8VTI9VTR33R4YC2LZB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3HOSI13XH0Y0T2YOUYB7HIVG4IDDDG,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:21:00 PDT 2017,Mon Aug 28 16:21:08 PDT 2017,Sat Sep 02 16:21:08 PDT 2017,,,,8,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":165,""top"":181,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XEIP58NL0XJ8VTI9VTR33R4YC2LZB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3LEIZ60CDK9RTDQ3A0V2MEVT1F99ZV,A0339715IMIIMD5R04VT,Submitted,Mon Aug 28 16:23:50 PDT 2017,Mon Aug 28 16:23:54 PDT 2017,Sat Sep 02 16:23:54 PDT 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":160,""top"":142,""width"":1,""height"":1,""label"":""head""}]",Head,,
3XEIP58NL0XJ8VTI9VTR33R4YC2LZB,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3TXWC2NHN00US14PF81UQLYQE089SP,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:20:07 PDT 2017,Mon Aug 28 16:20:15 PDT 2017,Sat Sep 02 16:20:15 PDT 2017,,,,8,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":173,""top"":180,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X2YVV51PUE2OTK95YR1KKO8J4TW1Q,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,326O153BMJ85L8COQTMRN0D14UFEDB,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:26:21 PDT 2017,Mon Aug 28 16:26:29 PDT 2017,Sat Sep 02 16:26:29 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":163,""top"":136,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X2YVV51PUE2OTK95YR1KKO8J4TW1Q,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,32UTUBMZ7H6T8M0Q7NKVSEDN148VBT,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:37:08 PDT 2017,Mon Aug 28 16:37:18 PDT 2017,Sat Sep 02 16:37:18 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":159,""top"":131,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X2YVV51PUE2OTK95YR1KKO8J4TW1Q,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,382M9COHEIPR2ANACOCGX0HPQUCEUN,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:35:50 PDT 2017,Mon Aug 28 16:35:54 PDT 2017,Sat Sep 02 16:35:54 PDT 2017,,,,4,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":132,""top"":135,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X2YVV51PUE2OTK95YR1KKO8J4TW1Q,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3MTMREQS4WS141V3RJPVJ5CVQVPAWN,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:33:29 PDT 2017,Mon Aug 28 16:33:36 PDT 2017,Sat Sep 02 16:33:36 PDT 2017,,,,7,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":171,""top"":133,""width"":1,""height"":1,""label"":""head""}]",Head,,
3X2YVV51PUE2OTK95YR1KKO8J4TW1Q,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:42:38 PDT 2017,5,BatchId:2920788;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:42:38 PDT 2017,,,3MYYFCXHJ4HQ5QPM3DBMKZ474X44G8,AZTVB60NANAQ3,Submitted,Mon Aug 28 16:36:38 PDT 2017,Mon Aug 28 16:36:48 PDT 2017,Sat Sep 02 16:36:48 PDT 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":159,""top"":128,""width"":1,""height"":1,""label"":""head""}]",Head,,
