HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3W31J70BAS6VGW0QWHXID5D4Z37CKD,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,317HQ483I82QNP5NB6QL4KNN8Z8NI9,A1G94QON7A9K0N,Approved,Sun Aug 06 01:14:58 PDT 2017,Sun Aug 06 01:15:18 PDT 2017,Fri Aug 11 01:15:18 PDT 2017,2017-08-11 08:15:45 UTC,,,20,100% (181/181),100% (181/181),100% (181/181),Head,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":88,""top"":99,""width"":1,""height"":1,""label"":""head""}]",Head,,
3W31J70BAS6VGW0QWHXID5D4Z37CKD,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,33L7PJKHCH8VTWYUZG060UZ1ULO8TM,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:03:11 PDT 2017,Sun Aug 06 01:03:16 PDT 2017,Fri Aug 11 01:03:16 PDT 2017,2017-08-11 08:03:45 UTC,,,5,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":134,""top"":112,""width"":37,""height"":51,""label"":""head""}]",Head,,
3W31J70BAS6VGW0QWHXID5D4Z37CKD,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,39ZSFO5CA96ZDQ92QPN7UGUHTARJUA,A2OC145SY3JZ7Y,Approved,Sun Aug 06 01:20:05 PDT 2017,Sun Aug 06 01:20:09 PDT 2017,Fri Aug 11 01:20:09 PDT 2017,2017-08-11 08:20:45 UTC,,,4,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":94,""top"":103,""width"":1,""height"":1,""label"":""head""}]",Head,,
3W31J70BAS6VGW0QWHXID5D4Z37CKD,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,3A9AA95ATXWEEMMLK1KJJ0OD3S55PF,ALNJ1O1Z6K0GL,Approved,Sun Aug 06 01:23:44 PDT 2017,Sun Aug 06 01:23:48 PDT 2017,Fri Aug 11 01:23:48 PDT 2017,2017-08-11 08:24:44 UTC,,,4,100% (370/370),100% (370/370),100% (370/370),Head,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":143,""top"":115,""width"":1,""height"":1,""label"":""head""}]",Head,,
3W31J70BAS6VGW0QWHXID5D4Z37CKD,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,3S4AW7T80CS6RI3NE482XR9FYM94LB,A24NA8ASZY358P,Approved,Sun Aug 06 01:22:01 PDT 2017,Sun Aug 06 01:22:06 PDT 2017,Fri Aug 11 01:22:06 PDT 2017,2017-08-11 08:22:45 UTC,,,5,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass13/SPCBench-1487368715-000000-002-368-1788-136-144-.png,"[{""left"":104,""top"":104,""width"":35,""height"":20,""label"":""head""}]",Head,,
3IYI9285WSA05CU8EWX6CQDRKE7CJE,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,30IQTZXKALGKSO2B9MOOWIEPOJ20XC,A1V9MN88VQ1LEB,Approved,Sun Aug 06 01:18:26 PDT 2017,Sun Aug 06 01:18:36 PDT 2017,Fri Aug 11 01:18:36 PDT 2017,2017-08-11 08:18:46 UTC,,,10,100% (212/212),100% (212/212),100% (212/212),Head,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":154,""top"":126,""width"":1,""height"":1,""label"":""head""}]",Head,,
3IYI9285WSA05CU8EWX6CQDRKE7CJE,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,33IZTU6J82BKTXMNIO786OK8JBLSXR,AX9YGUHEVZ2P7,Approved,Sun Aug 06 01:23:01 PDT 2017,Sun Aug 06 01:23:09 PDT 2017,Fri Aug 11 01:23:09 PDT 2017,2017-08-11 08:23:45 UTC,,,8,100% (204/204),100% (204/204),100% (204/204),Head,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":157,""top"":125,""width"":1,""height"":1,""label"":""head""}]",Head,,
3IYI9285WSA05CU8EWX6CQDRKE7CJE,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,39ZSFO5CA96ZDQ92QPN7UGUHTARUJL,A24NA8ASZY358P,Approved,Sun Aug 06 01:21:52 PDT 2017,Sun Aug 06 01:21:58 PDT 2017,Fri Aug 11 01:21:58 PDT 2017,2017-08-11 08:22:44 UTC,,,6,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":140,""top"":101,""width"":31,""height"":53,""label"":""head""}]",Head,,
3IYI9285WSA05CU8EWX6CQDRKE7CJE,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,3CFVK00FWMVK6571XS1HUPTTUDEL6C,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:19:00 PDT 2017,Sun Aug 06 01:19:06 PDT 2017,Fri Aug 11 01:19:06 PDT 2017,2017-08-11 08:19:45 UTC,,,6,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":130,""top"":104,""width"":39,""height"":34,""label"":""head""}]",Head,,
3IYI9285WSA05CU8EWX6CQDRKE7CJE,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:12 PDT 2017,5,BatchId:2897331;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:12 PDT 2017,,,3Q5C1WP23NBBXU3JZZ9TI46F0CW154,A3AOK8012PD7IO,Approved,Sun Aug 06 01:03:35 PDT 2017,Sun Aug 06 01:03:44 PDT 2017,Fri Aug 11 01:03:44 PDT 2017,2017-08-11 08:03:46 UTC,,,9,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass13/SPCBench-1487368715-000002-003-272-1748-144-120-.png,"[{""left"":126,""top"":93,""width"":1,""height"":1,""label"":""head""}]",Head,,
