HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3D17ECOUOE55XVILVEGZFNDBKKU131,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,33CUSNVVNOMCVC66WIPB9Y3EG8488Y,A3QZMGTVA4VO44,Approved,Sun Aug 06 01:10:37 PDT 2017,Sun Aug 06 01:10:44 PDT 2017,Fri Aug 11 01:10:44 PDT 2017,2017-08-11 08:10:46 UTC,,,7,100% (138/138),100% (138/138),100% (138/138),Head,class01_subclass06/SPCBench-1486161119-000001-001-352-2480-363-223-.png,"[{""left"":122,""top"":120,""width"":1,""height"":1,""label"":""head""}]",Head,,
3D17ECOUOE55XVILVEGZFNDBKKU131,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,37FMASSAYD1OMGGQ8GLCDPNTRARBI5,A24NA8ASZY358P,Approved,Sun Aug 06 00:47:13 PDT 2017,Sun Aug 06 00:47:20 PDT 2017,Fri Aug 11 00:47:20 PDT 2017,2017-08-11 07:47:45 UTC,,,7,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass06/SPCBench-1486161119-000001-001-352-2480-363-223-.png,"[{""left"":102,""top"":95,""width"":36,""height"":68,""label"":""head""}]",Head,,
3D17ECOUOE55XVILVEGZFNDBKKU131,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3BWI6RSP7HJP4ZBEZGJ5N835GRW7E9,ALNJ1O1Z6K0GL,Approved,Sun Aug 06 01:08:41 PDT 2017,Sun Aug 06 01:08:45 PDT 2017,Fri Aug 11 01:08:45 PDT 2017,2017-08-11 08:08:47 UTC,,,4,100% (370/370),100% (370/370),100% (370/370),Head,class01_subclass06/SPCBench-1486161119-000001-001-352-2480-363-223-.png,"[{""left"":221,""top"":124,""width"":1,""height"":1,""label"":""head""}]",Head,,
3D17ECOUOE55XVILVEGZFNDBKKU131,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3OVR4I9USQTHIFJ069GYED898ST4QX,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:00:05 PDT 2017,Sun Aug 06 01:00:14 PDT 2017,Fri Aug 11 01:00:14 PDT 2017,2017-08-11 08:00:45 UTC,,,9,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass06/SPCBench-1486161119-000001-001-352-2480-363-223-.png,"[{""left"":96,""top"":110,""width"":47,""height"":44,""label"":""head""}]",Head,,
3D17ECOUOE55XVILVEGZFNDBKKU131,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3PH3VY7DJM72593B3B5U0Y34XOAWZ2,A13ISH3PAGHO0A,Approved,Sun Aug 06 00:38:01 PDT 2017,Sun Aug 06 00:38:26 PDT 2017,Fri Aug 11 00:38:26 PDT 2017,2017-08-11 07:38:44 UTC,,,25,100% (6/6),100% (6/6),100% (6/6),Head,class01_subclass06/SPCBench-1486161119-000001-001-352-2480-363-223-.png,"[{""left"":192,""top"":152,""width"":1,""height"":1,""label"":""head""},{""left"":144,""top"":151,""width"":1,""height"":1,""label"":""head""},{""left"":160,""top"":158,""width"":1,""height"":1,""label"":""head""},{""left"":183,""top"":162,""width"":1,""height"":1,""label"":""head""},{""left"":216,""top"":165,""width"":1,""height"":1,""label"":""head""},{""left"":234,""top"":152,""width"":1,""height"":1,""label"":""head""},{""left"":245,""top"":132,""width"":1,""height"":1,""label"":""head""},{""left"":228,""top"":130,""width"":1,""height"":1,""label"":""head""},{""left"":224,""top"":114,""width"":1,""height"":1,""label"":""head""},{""left"":211,""top"":93,""width"":1,""height"":1,""label"":""head""},{""left"":184,""top"":93,""width"":1,""height"":1,""label"":""head""},{""left"":145,""top"":103,""width"":1,""height"":1,""label"":""head""},{""left"":123,""top"":120,""width"":1,""height"":1,""label"":""head""},{""left"":168,""top"":101,""width"":1,""height"":1,""label"":""head""},{""left"":109,""top"":129,""width"":1,""height"":1,""label"":""head""},{""left"":90,""top"":156,""width"":1,""height"":1,""label"":""head""},{""left"":83,""top"":174,""width"":1,""height"":1,""label"":""head""},{""left"":108,""top"":149,""width"":1,""height"":1,""label"":""head""}]",Head,,
307L9TDWJY28B2PA01EXCUQENLZ3NB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,31Z0PCVWULPRTITBPB80MU36J1I7TY,A2NVXYZX2IEYVJ,Approved,Sun Aug 06 01:01:11 PDT 2017,Sun Aug 06 01:01:16 PDT 2017,Fri Aug 11 01:01:16 PDT 2017,2017-08-11 08:01:45 UTC,,,5,100% (244/244),100% (244/244),100% (244/244),Head,class01_subclass06/SPCBench-1486161123-000012-000-256-2452-459-224-.png,"[{""left"":201,""top"":129,""width"":1,""height"":1,""label"":""head""}]",Head,,
307L9TDWJY28B2PA01EXCUQENLZ3NB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3PS7W85Z80CV71H4486K0QUCER59TB,A2OC145SY3JZ7Y,Approved,Sun Aug 06 00:52:23 PDT 2017,Sun Aug 06 00:52:30 PDT 2017,Fri Aug 11 00:52:30 PDT 2017,2017-08-11 07:52:45 UTC,,,7,100% (413/413),100% (413/413),100% (413/413),Head,class01_subclass06/SPCBench-1486161123-000012-000-256-2452-459-224-.png,"[{""left"":198,""top"":137,""width"":1,""height"":1,""label"":""head""}]",Head,,
307L9TDWJY28B2PA01EXCUQENLZ3NB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3QY5DC2MXSUJ8ON67ZWMFI2P038UFG,A35I9ISAHVL3HO,Approved,Sun Aug 06 01:06:48 PDT 2017,Sun Aug 06 01:06:54 PDT 2017,Fri Aug 11 01:06:54 PDT 2017,2017-08-11 08:07:44 UTC,,,6,100% (170/170),100% (170/170),100% (170/170),Head,class01_subclass06/SPCBench-1486161123-000012-000-256-2452-459-224-.png,"[{""left"":114,""top"":125,""width"":1,""height"":1,""label"":""head""}]",Head,,
307L9TDWJY28B2PA01EXCUQENLZ3NB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3RKNTXVS3N8PVZCJHDJCODT44A5A4U,A3EL0EEIRKNWZW,Approved,Sun Aug 06 00:41:44 PDT 2017,Sun Aug 06 00:42:10 PDT 2017,Fri Aug 11 00:42:10 PDT 2017,2017-08-11 07:42:44 UTC,,,26,100% (34/34),100% (34/34),100% (34/34),Head,class01_subclass06/SPCBench-1486161123-000012-000-256-2452-459-224-.png,"[{""left"":136,""top"":114,""width"":1,""height"":1,""label"":""head""}]",Head,,
307L9TDWJY28B2PA01EXCUQENLZ3NB,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:32:07 PDT 2017,5,BatchId:2897316;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:32:07 PDT 2017,,,3ZOTGHDK5JLXZO8VHXKCNBTF77BSOH,A374YV9KCIQNCC,Approved,Sun Aug 06 00:43:06 PDT 2017,Sun Aug 06 00:43:13 PDT 2017,Fri Aug 11 00:43:13 PDT 2017,2017-08-11 07:43:44 UTC,,,7,100% (261/261),100% (261/261),100% (261/261),Head,class01_subclass06/SPCBench-1486161123-000012-000-256-2452-459-224-.png,"[{""left"":122,""top"":119,""width"":1,""height"":1,""label"":""head""}]",Head,,
