HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3HY86PZXPYS87TYIKYXVYEH8C0P1EG,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3634BBTX0P4EZXS6DI78WFEE804FIY,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:33:22 PDT 2017,Mon Aug 28 16:33:28 PDT 2017,Sat Sep 02 16:33:28 PDT 2017,,,,6,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":94,""top"":127,""width"":2,""height"":2,""label"":""head""}]",Head,,
3HY86PZXPYS87TYIKYXVYEH8C0P1EG,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3OS4RQUCRAP4CPE078FRASA1DAHFBM,A18VXKX5URAA4G,Submitted,Mon Aug 28 16:20:33 PDT 2017,Mon Aug 28 16:20:40 PDT 2017,Sat Sep 02 16:20:40 PDT 2017,,,,7,67% (2/3),67% (2/3),0% (0/1),Tail,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":163,""top"":107,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HY86PZXPYS87TYIKYXVYEH8C0P1EG,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3PJ71Z61R5CUYH5V2PMAUKBHO0Y190,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:31:09 PDT 2017,Mon Aug 28 16:31:17 PDT 2017,Sat Sep 02 16:31:17 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":72,""top"":79,""width"":1,""height"":1,""label"":""head""}]",Head,,
3HY86PZXPYS87TYIKYXVYEH8C0P1EG,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3S0TNUHWKUSOC72XDQ0RVQHFTRH8D6,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:24:52 PDT 2017,Mon Aug 28 16:24:59 PDT 2017,Sat Sep 02 16:24:59 PDT 2017,,,,7,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":202,""top"":224,""width"":1,""height"":3,""label"":""head""}]",Head,,
3HY86PZXPYS87TYIKYXVYEH8C0P1EG,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3V5Q80FXIY1F80YB4KLE8QI0GE3232,A1VSFVHC6N3FSB,Submitted,Mon Aug 28 16:36:28 PDT 2017,Mon Aug 28 16:36:33 PDT 2017,Sat Sep 02 16:36:33 PDT 2017,,,,5,100% (8/8),100% (8/8),100% (8/8),Tail,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":150,""top"":92,""width"":1,""height"":1,""label"":""head""}]",Head,,
33N1S8XHHMV6IOPEGLB8JOIQ06XZ1J,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,37WLF8U1WQ09MZPJCSPGFPGE75Q6KX,A11NUW5OVADGYU,Submitted,Mon Aug 28 16:33:56 PDT 2017,Mon Aug 28 16:34:02 PDT 2017,Sat Sep 02 16:34:02 PDT 2017,,,,6,100% (20/20),100% (20/20),100% (20/20),Tail,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":146,""top"":96,""width"":1,""height"":1,""label"":""head""}]",Head,,
33N1S8XHHMV6IOPEGLB8JOIQ06XZ1J,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3A0EX8ZRN9YACGVVCY7FZDHHJL7BYF,AATL9DKBHXYW9,Submitted,Mon Aug 28 16:19:28 PDT 2017,Mon Aug 28 16:19:45 PDT 2017,Sat Sep 02 16:19:45 PDT 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":152,""top"":109,""width"":1,""height"":1,""label"":""head""}]",Head,,
33N1S8XHHMV6IOPEGLB8JOIQ06XZ1J,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3IXQG4FA2U8VBFNN4MFZ0WOQACP9BR,A0339715IMIIMD5R04VT,Submitted,Mon Aug 28 16:34:49 PDT 2017,Mon Aug 28 16:34:58 PDT 2017,Sat Sep 02 16:34:58 PDT 2017,,,,9,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":147,""top"":91,""width"":1,""height"":1,""label"":""head""}]",Head,,
33N1S8XHHMV6IOPEGLB8JOIQ06XZ1J,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3VNXK88KKDSAKTLT936Z18IXD44V9I,A3N76F2ZPQETH5,Submitted,Mon Aug 28 16:32:51 PDT 2017,Mon Aug 28 16:32:55 PDT 2017,Sat Sep 02 16:32:55 PDT 2017,,,,4,100% (1/1),100% (1/1),100% (1/1),Tail,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":149,""top"":153,""width"":1,""height"":1,""label"":""head""}]",Head,,
33N1S8XHHMV6IOPEGLB8JOIQ06XZ1J,3G0DIRF6ZYHAQ6H372P1T5L691H95F,Locate tail in a image of copepod,You will be shown an image of copepod and asked to annotate the tail. Please annotate the tail by clicking the mouse on the most confident area. Please do not draw a box. Only one tail location is needed,"image, locate, annotation",$0.01 ,Mon Aug 28 15:43:01 PDT 2017,5,BatchId:2920790;OriginalHitTemplateId:920937336;,120,432000,Mon Sep 04 15:43:01 PDT 2017,,,3WOKGM4L72QXYFOJ8V1SD5NWE7C0O8,A1AYL5V5GI9HC1,Submitted,Mon Aug 28 16:25:33 PDT 2017,Mon Aug 28 16:25:41 PDT 2017,Sat Sep 02 16:25:41 PDT 2017,,,,8,0% (0/0),0% (0/0),0% (0/0),Tail,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":80,""top"":88,""width"":1,""height"":1,""label"":""head""}]",Head,,
