HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.objects_to_find,Input.image_url,Answer.annotation_data,Answer.label,Approve,Reject
3Q9SPIIRWJWYIHX91HKUVLHBM7VWAR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,326O153BMJ85L8COQTMRN0D122ZED9,AX9YGUHEVZ2P7,Approved,Sun Aug 06 01:12:43 PDT 2017,Sun Aug 06 01:12:51 PDT 2017,Fri Aug 11 01:12:51 PDT 2017,2017-08-11 08:13:44 UTC,,,8,100% (204/204),100% (204/204),100% (204/204),Head,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":136,""top"":124,""width"":1,""height"":1,""label"":""head""}]",Head,,
3Q9SPIIRWJWYIHX91HKUVLHBM7VWAR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,33C7UALJVM8UKCMLXXGWUOG622081G,A1G94QON7A9K0N,Approved,Sun Aug 06 01:23:39 PDT 2017,Sun Aug 06 01:23:56 PDT 2017,Fri Aug 11 01:23:56 PDT 2017,2017-08-11 08:24:44 UTC,,,17,100% (181/181),100% (181/181),100% (181/181),Head,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":107,""top"":108,""width"":1,""height"":1,""label"":""head""}]",Head,,
3Q9SPIIRWJWYIHX91HKUVLHBM7VWAR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3L70J4KAZHW2VVVCAOK5RHNAHN2DAE,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:16:06 PDT 2017,Sun Aug 06 01:16:12 PDT 2017,Fri Aug 11 01:16:12 PDT 2017,2017-08-11 08:16:45 UTC,,,6,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":93,""top"":128,""width"":105,""height"":48,""label"":""head""}]",Head,,
3Q9SPIIRWJWYIHX91HKUVLHBM7VWAR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3QFUFYSY9ZPKRQTRST542E4V1QM4F5,A24NA8ASZY358P,Approved,Sun Aug 06 01:14:30 PDT 2017,Sun Aug 06 01:14:43 PDT 2017,Fri Aug 11 01:14:43 PDT 2017,2017-08-11 08:14:47 UTC,,,13,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":126,""top"":149,""width"":23,""height"":17,""label"":""head""}]",Head,,
3Q9SPIIRWJWYIHX91HKUVLHBM7VWAR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3WYP994K181464E0G7Q7OXVP3SH6YO,A3AOK8012PD7IO,Approved,Sun Aug 06 01:12:15 PDT 2017,Sun Aug 06 01:12:20 PDT 2017,Fri Aug 11 01:12:20 PDT 2017,2017-08-11 08:12:46 UTC,,,5,100% (553/553),100% (553/553),100% (553/553),Head,class01_subclass14/SPCBench-1487977592-000001-001-620-1472-72-88-.png,"[{""left"":126,""top"":91,""width"":1,""height"":1,""label"":""head""}]",Head,,
38G0E1M85MF5I1B2HCWP9KARM1LUVR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,379J5II41PQOJK0G3AKF6DL6BB0ELO,ACWBK5ISFR2B2,Approved,Sun Aug 06 01:05:00 PDT 2017,Sun Aug 06 01:05:07 PDT 2017,Fri Aug 11 01:05:07 PDT 2017,2017-08-11 08:05:45 UTC,,,7,100% (1068/1068),100% (1068/1068),100% (1068/1068),Head,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":113,""top"":137,""width"":55,""height"":38,""label"":""head""}]",Head,,
38G0E1M85MF5I1B2HCWP9KARM1LUVR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3A4TN5196LS70QXCGYZMOXSW9IFCHN,A35I9ISAHVL3HO,Approved,Sun Aug 06 01:14:02 PDT 2017,Sun Aug 06 01:14:12 PDT 2017,Fri Aug 11 01:14:12 PDT 2017,2017-08-11 08:14:45 UTC,,,10,100% (170/170),100% (170/170),100% (170/170),Head,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":121,""top"":144,""width"":1,""height"":1,""label"":""head""}]",Head,,
38G0E1M85MF5I1B2HCWP9KARM1LUVR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3LPW2N6LKUCR6RUH1NJDT6BCB9V5U9,AJR1S4APF01FN,Approved,Sun Aug 06 01:10:39 PDT 2017,Sun Aug 06 01:10:48 PDT 2017,Fri Aug 11 01:10:48 PDT 2017,2017-08-11 08:11:44 UTC,,,9,100% (94/94),100% (94/94),100% (94/94),Head,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":37,""top"":32,""width"":178,""height"":202,""label"":""head""}]",Head,,
38G0E1M85MF5I1B2HCWP9KARM1LUVR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3PDJHANYK6QIK9OB67MJ2X0MDW3H6Z,A24NA8ASZY358P,Approved,Sun Aug 06 01:05:52 PDT 2017,Sun Aug 06 01:06:00 PDT 2017,Fri Aug 11 01:06:00 PDT 2017,2017-08-11 08:06:44 UTC,,,8,100% (831/831),100% (831/831),100% (831/831),Head,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":129,""top"":140,""width"":20,""height"":23,""label"":""head""}]",Head,,
38G0E1M85MF5I1B2HCWP9KARM1LUVR,33SBSXUPCZPJEKI38G2ILSHFIT0X8D,Locate head in a image of copepod,You will be shown an image of copepod and asked to annotate the head. Please annotate the head by clicking the mouse on the most confident area. Please do not draw a box. Only one head location is needed,"image, locate, annotation",$0.01 ,Sun Aug 06 00:37:49 PDT 2017,5,BatchId:2897333;OriginalHitTemplateId:920937336;,120,432000,Sun Aug 13 00:37:49 PDT 2017,,,3S3AMIZX3VFQOASAU2GWXCDYHQMCDE,A2NVXYZX2IEYVJ,Approved,Sun Aug 06 01:13:49 PDT 2017,Sun Aug 06 01:13:55 PDT 2017,Fri Aug 11 01:13:55 PDT 2017,2017-08-11 08:14:44 UTC,,,6,100% (244/244),100% (244/244),100% (244/244),Head,class01_subclass14/SPCBench-1487977592-000002-001-616-1476-80-96-.png,"[{""left"":128,""top"":147,""width"":1,""height"":1,""label"":""head""}]",Head,,
